,class,layer,correlation,pvalue
0,schooner,layer3.0,0.11826513726374017,0.6626746432963049
1,schooner,layer3.1,0.5657704982450852,0.022353148517064964
2,schooner,layer3.2,0.5547315237374842,0.025731601476056572
3,schooner,layer3.3,0.32111260702634953,0.22524409644555327
4,schooner,layer3.4,0.2998340607776156,0.2592128890114626
5,schooner,layer3.5,0.477688470145349,0.061300773875505594
6,schooner,layer4.0,0.583383351196948,0.017682368064607653
7,schooner,layer4.1,0.583383351196948,0.017682368064607653
8,schooner,layer4.2,0.36407282184728257,0.16565812529123317
9,brain_coral,layer3.0,0.4565215377001114,0.07548328311416329
10,brain_coral,layer3.1,0.5620421014922292,0.02345351399900181
11,brain_coral,layer3.2,0.5977337082598917,0.014469699578816143
12,brain_coral,layer3.3,0.39268589895390943,0.1324438973495229
13,brain_coral,layer3.4,0.5351520603341675,0.03267084462145282
14,brain_coral,layer3.5,0.42503051723291285,0.10077116361637754
15,brain_coral,layer4.0,0.5565724539539953,0.02514260794154169
16,brain_coral,layer4.1,0.5701106417098787,0.02112282114413638
17,brain_coral,layer4.2,0.36407282184728257,0.16565812529123317
18,junco_bird,layer3.0,0.46017899330842227,0.07287759267267904
19,junco_bird,layer3.1,0.36407282184728257,0.16565812529123317
20,junco_bird,layer3.2,0.39626524423780807,0.12863922535179972
21,junco_bird,layer3.3,0.42008402520840293,0.10522805798352196
22,junco_bird,layer3.4,0.42008402520840293,0.10522805798352196
23,junco_bird,layer3.5,0.42008402520840293,0.10522805798352196
24,junco_bird,layer4.0,0.42008402520840293,0.10522805798352196
25,junco_bird,layer4.1,0.42008402520840293,0.10522805798352196
26,junco_bird,layer4.2,0.42008402520840293,0.10522805798352196
27,snail,layer3.0,0.3402858665027535,0.19717818763434905
28,snail,layer3.1,-0.03545086505474431,0.8962970077275306
29,snail,layer3.2,0.09044036778373425,0.739059028781963
30,snail,layer3.3,-0.07822931488937508,0.7733657193930096
31,snail,layer3.4,0.04434649152075232,0.8704587312894814
32,snail,layer3.5,0.33038491827271343,0.21137190163112715
33,snail,layer4.0,0.452413012262101,0.07849003320934633
34,snail,layer4.1,0.6163089738225844,0.011009451696742046
35,snail,layer4.2,0.36407282184728257,0.16565812529123317
36,grey_whale,layer3.0,0.3704316610019292,0.15783978723181433
37,grey_whale,layer3.1,0.45381926358366065,0.0774513292698535
38,grey_whale,layer3.2,0.47283100299439634,0.06436665429568898
39,grey_whale,layer3.3,0.43642584996066813,0.09101481042910013
40,grey_whale,layer3.4,0.49794114679114826,0.04966377074070084
41,grey_whale,layer3.5,0.41846519828050893,0.10671632227016149
42,grey_whale,layer4.0,0.6990620736425557,0.0025838698694013243
43,grey_whale,layer4.1,0.5752237416355278,0.01974119414816873
44,grey_whale,layer4.2,0.36407282184728257,0.16565812529123317
45,siberian_husky,layer3.0,0.7459541702374772,0.0009065025384733235
46,siberian_husky,layer3.1,0.2505642976303457,0.3492689467433019
47,siberian_husky,layer3.2,0.17050233270704002,0.5278208002319478
48,siberian_husky,layer3.3,0.21482070846791043,0.4243055750370518
49,siberian_husky,layer3.4,0.5166657947244423,0.040446488669855826
50,siberian_husky,layer3.5,0.42466714241892006,0.10109394986664716
51,siberian_husky,layer4.0,0.22843057453713841,0.3948037596241313
52,siberian_husky,layer4.1,0.5055351500726921,0.045754670322799354
53,siberian_husky,layer4.2,0.1257368641970646,0.6426488600245237
54,electric_fan,layer3.0,0.5097849099271332,0.04366996861503456
55,electric_fan,layer3.1,0.3086683596743151,0.24474816713184464
56,electric_fan,layer3.2,-0.008997211296680066,0.9736188947756128
57,electric_fan,layer3.3,0.20787902076450634,0.4397808537437684
58,electric_fan,layer3.4,0.0636656015720374,0.8147975565655733
59,electric_fan,layer3.5,0.32275672226991164,0.22274330810554488
60,electric_fan,layer4.0,0.34063752830037863,0.19668575461819598
61,electric_fan,layer4.1,0.3922980005692897,0.13286080681988652
62,electric_fan,layer4.2,-0.006482037235521644,0.9809922635154293
63,bookcase,layer3.0,0.3641087932080513,0.16561318430956662
64,bookcase,layer3.1,0.200442641633295,0.45667237084256673
65,bookcase,layer3.2,0.23416814791772844,0.38270597853196875
66,bookcase,layer3.3,-0.07846214074611876,0.7727076935505346
67,bookcase,layer3.4,0.04737336799765661,0.8616935263163306
68,bookcase,layer3.5,0.05506342583453204,0.8394948186518543
69,bookcase,layer4.0,0.6031609796901773,0.013381331541340217
70,bookcase,layer4.1,0.0033796515420933164,0.9900890022089057
71,bookcase,layer4.2,0.4472605692509934,0.08238177165214744
72,fountain_pen,layer3.0,0.5855748545983205,0.017158911712956783
73,fountain_pen,layer3.1,0.3509713750645344,0.18257130015205453
74,fountain_pen,layer3.2,0.15401600641672974,0.5690126245953036
75,fountain_pen,layer3.3,0.24869569258696902,0.3529938419546004
76,fountain_pen,layer3.4,0.32934961765041787,0.2128929277667657
77,fountain_pen,layer3.5,0.5908885404333195,0.015939663569804828
78,fountain_pen,layer4.0,0.6452736034354222,0.006946529482902669
79,fountain_pen,layer4.1,0.6429040312482516,0.007225487894928394
80,fountain_pen,layer4.2,0.36407282184728257,0.16565812529123317
81,toaster,layer3.0,0.615611860563588,0.01112624013069542
82,toaster,layer3.1,0.2945511294562622,0.2681084813091418
83,toaster,layer3.2,0.3080331772158725,0.24577102297817033
84,toaster,layer3.3,0.10666959317027278,0.6941775327652513
85,toaster,layer3.4,0.1385412375994833,0.6088670108841917
86,toaster,layer3.5,0.24778868870453505,0.3548098814613637
87,toaster,layer4.0,0.29246963670164056,0.27166384830243473
88,toaster,layer4.1,0.47598320968102564,0.062364595792721446
89,toaster,layer4.2,0.3378819911646773,0.20056578981547207
