,class,layer,correlation,pvalue
0,schooner,layer3.0,0.9,2.0510898633789e-06
1,schooner,layer3.1,0.8794117647058824,7.187273041770843e-06
2,schooner,layer3.2,0.8970588235294116,2.4923759658858677e-06
3,schooner,layer3.3,0.8970588235294116,2.4923759658858677e-06
4,schooner,layer3.4,0.9382352941176471,7.802219772943016e-08
5,schooner,layer3.5,0.9529411764705882,1.2096579348829016e-08
6,schooner,layer4.0,0.8529411764705882,2.6790740577247285e-05
7,schooner,layer4.1,0.6823529411764706,0.0035879704117567223
8,schooner,layer4.2,0.6470588235294118,0.006742077007179868
9,brain_coral,layer3.0,0.9294117647058824,1.940118948103668e-07
10,brain_coral,layer3.1,0.8705882352941177,1.1498934802741619e-05
11,brain_coral,layer3.2,0.9352941176470588,1.0720167152998667e-07
12,brain_coral,layer3.3,0.8852941176470588,5.147147576842463e-06
13,brain_coral,layer3.4,0.9088235294117648,1.1005852200187752e-06
14,brain_coral,layer3.5,0.8911764705882352,3.618648907351989e-06
15,brain_coral,layer4.0,0.8411764705882352,4.442904294313836e-05
16,brain_coral,layer4.1,0.8676470588235294,1.3348681299166978e-05
17,brain_coral,layer4.2,0.7588235294117647,0.0006540302361647908
18,junco_bird,layer3.0,0.8579840439054168,2.128179568683992e-05
19,junco_bird,layer3.1,0.9029411764705882,1.677724370594156e-06
20,junco_bird,layer3.2,0.8058823529411765,0.00016384666473672616
21,junco_bird,layer3.3,0.8558823529411764,2.3449156927289165e-05
22,junco_bird,layer3.4,0.8735294117647058,9.869651666147378e-06
23,junco_bird,layer3.5,0.8764705882352942,8.439118583861072e-06
24,junco_bird,layer4.0,0.8029411764705883,0.00018051679467984317
25,junco_bird,layer4.1,0.7823529411764706,0.00034122076396497244
26,junco_bird,layer4.2,0.8029411764705883,0.00018051679467984317
27,snail,layer3.0,0.6764705882352942,0.00400825239020936
28,snail,layer3.1,0.6970588235294117,0.0026905894025605953
29,snail,layer3.2,0.6176470588235293,0.010787984601948835
30,snail,layer3.3,0.6735294117647058,0.0042327392484605075
31,snail,layer3.4,0.7676470588235293,0.0005168835242959224
32,snail,layer3.5,0.6588235294117648,0.0055114223363436875
33,snail,layer4.0,0.6823529411764706,0.0035879704117567223
34,snail,layer4.1,0.6558823529411765,0.005800736962231502
35,snail,layer4.2,0.5852941176470587,0.017225286616094855
36,grey_whale,layer3.0,0.911764705882353,8.818985741384042e-07
37,grey_whale,layer3.1,0.8529411764705882,2.6790740577247285e-05
38,grey_whale,layer3.2,0.8029411764705883,0.00018051679467984317
39,grey_whale,layer3.3,0.7176470588235294,0.0017475350604702381
40,grey_whale,layer3.4,0.8529411764705882,2.6790740577247285e-05
41,grey_whale,layer3.5,0.8705882352941177,1.1498934802741619e-05
42,grey_whale,layer4.0,0.7941176470588236,0.0002391909276256312
43,grey_whale,layer4.1,0.7382352941176471,0.0010928508118481519
44,grey_whale,layer4.2,0.5676470588235295,0.02181459214374292
45,siberian_husky,layer3.0,0.7294117647058823,0.0013430786823836695
46,siberian_husky,layer3.1,0.7970588235294117,0.00021809806990574765
47,siberian_husky,layer3.2,0.7382352941176471,0.0010928508118481519
48,siberian_husky,layer3.3,0.7588235294117647,0.0006540302361647908
49,siberian_husky,layer3.4,0.8911764705882352,3.618648907351989e-06
50,siberian_husky,layer3.5,0.9441176470588234,3.933929195107234e-08
51,siberian_husky,layer4.0,0.8294117647058824,7.088454064639912e-05
52,siberian_husky,layer4.1,0.6911764705882353,0.0030247187950434044
53,siberian_husky,layer4.2,0.4441176470588235,0.08482274417741585
54,electric_fan,layer3.0,0.7705882352941176,0.0004768223953633258
55,electric_fan,layer3.1,0.888235294117647,4.326250867975576e-06
56,electric_fan,layer3.2,0.8588235294117647,2.0464395736214237e-05
57,electric_fan,layer3.3,0.7147058823529412,0.0018627410999474353
58,electric_fan,layer3.4,0.7764705882352941,0.0004043508405454705
59,electric_fan,layer3.5,0.8852941176470588,5.147147576842463e-06
60,electric_fan,layer4.0,0.7941176470588236,0.0002391909276256312
61,electric_fan,layer4.1,0.7970588235294117,0.00021809806990574765
62,electric_fan,layer4.2,0.7647058823529411,0.0005596762943567445
63,bookcase,layer3.0,0.9235294117647058,3.3439000100406954e-07
64,bookcase,layer3.1,0.9441176470588234,3.933929195107234e-08
65,bookcase,layer3.2,0.8794117647058824,7.187273041770843e-06
66,bookcase,layer3.3,0.9176470588235294,5.528654958744458e-07
67,bookcase,layer3.4,0.9058823529411765,1.3635133553269899e-06
68,bookcase,layer3.5,0.9029411764705882,1.677724370594156e-06
69,bookcase,layer4.0,0.8588235294117647,2.0464395736214237e-05
70,bookcase,layer4.1,0.8147058823529412,0.00012130950572235612
71,bookcase,layer4.2,0.6941176470588235,0.002853705903456908
72,fountain_pen,layer3.0,0.7588235294117647,0.0006540302361647908
73,fountain_pen,layer3.1,0.7617647058823529,0.000605342838070589
74,fountain_pen,layer3.2,0.7794117647058825,0.00037168023647875503
75,fountain_pen,layer3.3,0.8117647058823528,0.00013432237477471032
76,fountain_pen,layer3.4,0.8382352941176471,5.010342100683478e-05
77,fountain_pen,layer3.5,0.7352941176470589,0.0011716155350991778
78,fountain_pen,layer4.0,0.7558823529411764,0.0007058905869098943
79,fountain_pen,layer4.1,0.7647058823529411,0.0005596762943567445
80,fountain_pen,layer4.2,0.7617647058823529,0.000605342838070589
81,toaster,layer3.0,0.7470588235294118,0.0008821069929846318
