,class,layer,correlation,pvalue
0,schooner,layer1.0,0.8852941176470588,5.147147576842463e-06
1,schooner,layer1.1,0.8029411764705883,0.00018051679467984317
2,schooner,layer1.2,0.8470588235294119,3.4680464849150824e-05
3,schooner,layer2.0,0.9142228739002932,2.670174484733087e-13
4,schooner,layer2.1,0.813049853372434,1.5666103055986005e-08
5,schooner,layer2.2,0.7921554252199412,6.605899430699591e-08
6,schooner,layer2.3,0.8052503052503053,4.0693480905283467e-07
7,schooner,layer3.0,0.9,2.0510898633789e-06
8,schooner,layer3.1,0.8794117647058824,7.187273041770843e-06
9,schooner,layer3.2,0.8970588235294116,2.4923759658858677e-06
10,schooner,layer3.3,0.8970588235294116,2.4923759658858677e-06
11,schooner,layer3.4,0.9382352941176471,7.802219772943016e-08
12,schooner,layer3.5,0.9529411764705882,1.2096579348829016e-08
13,schooner,layer4.0,0.8529411764705882,2.6790740577247285e-05
14,schooner,layer4.1,0.6823529411764706,0.0035879704117567223
15,schooner,layer4.2,0.6470588235294118,0.006742077007179868
16,brain_coral,layer1.0,0.9176470588235294,5.528654958744458e-07
17,brain_coral,layer1.1,0.8529411764705882,2.6790740577247285e-05
18,brain_coral,layer1.2,0.7911764705882354,0.0002619464480824597
19,brain_coral,layer2.0,0.8058823529411765,0.00016384666473672616
20,brain_coral,layer2.1,0.7970588235294117,0.00021809806990574765
21,brain_coral,layer2.2,0.7735294117647058,0.0004393556517117217
22,brain_coral,layer2.3,0.8264705882352942,7.92354858224969e-05
23,brain_coral,layer3.0,0.9294117647058824,1.940118948103668e-07
24,brain_coral,layer3.1,0.8705882352941177,1.1498934802741619e-05
25,brain_coral,layer3.2,0.9352941176470588,1.0720167152998667e-07
26,brain_coral,layer3.3,0.8852941176470588,5.147147576842463e-06
27,brain_coral,layer3.4,0.9088235294117648,1.1005852200187752e-06
28,brain_coral,layer3.5,0.8911764705882352,3.618648907351989e-06
29,brain_coral,layer4.0,0.8411764705882352,4.442904294313836e-05
30,brain_coral,layer4.1,0.8676470588235294,1.3348681299166978e-05
31,brain_coral,layer4.2,0.7588235294117647,0.0006540302361647908
32,junco_bird,layer1.0,0.7058823529411764,0.002245900601051328
33,junco_bird,layer1.1,0.7299486891545226,0.0013266261878299216
34,junco_bird,layer1.2,0.7470588235294118,0.0008821069929846318
35,junco_bird,layer2.0,0.6,0.014007122329599993
36,junco_bird,layer2.1,0.6558823529411765,0.005800736962231502
37,junco_bird,layer2.2,0.6823529411764706,0.0035879704117567223
38,junco_bird,layer2.3,0.7411764705882353,0.0010184695495736751
39,junco_bird,layer3.0,0.8579840439054168,2.128179568683992e-05
40,junco_bird,layer3.1,0.9029411764705882,1.677724370594156e-06
41,junco_bird,layer3.2,0.8058823529411765,0.00016384666473672616
42,junco_bird,layer3.3,0.8558823529411764,2.3449156927289165e-05
43,junco_bird,layer3.4,0.8735294117647058,9.869651666147378e-06
44,junco_bird,layer3.5,0.8764705882352942,8.439118583861072e-06
45,junco_bird,layer4.0,0.8029411764705883,0.00018051679467984317
46,junco_bird,layer4.1,0.7823529411764706,0.00034122076396497244
47,junco_bird,layer4.2,0.8029411764705883,0.00018051679467984317
48,snail,layer1.0,0.6411764705882352,0.007434419082533941
49,snail,layer1.1,0.6235294117647059,0.009855650390922007
50,snail,layer1.2,0.911764705882353,8.818985741384042e-07
51,snail,layer2.0,0.6147058823529412,0.011279474063305006
52,snail,layer2.1,0.7058823529411764,0.002245900601051328
53,snail,layer2.2,0.6294117647058822,0.008988089264446917
54,snail,layer2.3,0.6676470588235294,0.004711981947989975
55,snail,layer3.0,0.6764705882352942,0.00400825239020936
56,snail,layer3.1,0.6970588235294117,0.0026905894025605953
57,snail,layer3.2,0.6176470588235293,0.010787984601948835
58,snail,layer3.3,0.6735294117647058,0.0042327392484605075
59,snail,layer3.4,0.7676470588235293,0.0005168835242959224
60,snail,layer3.5,0.6588235294117648,0.0055114223363436875
61,snail,layer4.0,0.6823529411764706,0.0035879704117567223
62,snail,layer4.1,0.6558823529411765,0.005800736962231502
63,snail,layer4.2,0.5852941176470587,0.017225286616094855
64,grey_whale,layer1.0,0.9235294117647058,3.3439000100406954e-07
65,grey_whale,layer1.1,0.8441176470588234,3.930242737399878e-05
66,grey_whale,layer1.2,0.8764705882352942,8.439118583861072e-06
67,grey_whale,layer2.0,0.8470588235294119,3.4680464849150824e-05
68,grey_whale,layer2.1,0.7999999999999999,0.00019857097280000043
69,grey_whale,layer2.2,0.75,0.0008197640272555872
70,grey_whale,layer2.3,0.7352941176470589,0.0011716155350991778
71,grey_whale,layer3.0,0.911764705882353,8.818985741384042e-07
72,grey_whale,layer3.1,0.8529411764705882,2.6790740577247285e-05
73,grey_whale,layer3.2,0.8029411764705883,0.00018051679467984317
74,grey_whale,layer3.3,0.7176470588235294,0.0017475350604702381
75,grey_whale,layer3.4,0.8529411764705882,2.6790740577247285e-05
76,grey_whale,layer3.5,0.8705882352941177,1.1498934802741619e-05
77,grey_whale,layer4.0,0.7941176470588236,0.0002391909276256312
78,grey_whale,layer4.1,0.7382352941176471,0.0010928508118481519
79,grey_whale,layer4.2,0.5676470588235295,0.02181459214374292
80,siberian_husky,layer1.0,0.6411764705882352,0.007434419082533941
81,siberian_husky,layer1.1,0.6911764705882353,0.0030247187950434044
82,siberian_husky,layer1.2,0.6,0.014007122329599993
83,siberian_husky,layer2.0,0.4617647058823529,0.07176841584053797
84,siberian_husky,layer2.1,0.6323529411764706,0.008577584103099355
85,siberian_husky,layer2.2,0.7205882352941175,0.001638191163879613
86,siberian_husky,layer2.3,0.6264705882352941,0.009413977306783632
87,siberian_husky,layer3.0,0.7294117647058823,0.0013430786823836695
88,siberian_husky,layer3.1,0.7970588235294117,0.00021809806990574765
89,siberian_husky,layer3.2,0.7382352941176471,0.0010928508118481519
90,siberian_husky,layer3.3,0.7588235294117647,0.0006540302361647908
91,siberian_husky,layer3.4,0.8911764705882352,3.618648907351989e-06
92,siberian_husky,layer3.5,0.9441176470588234,3.933929195107234e-08
93,siberian_husky,layer4.0,0.8294117647058824,7.088454064639912e-05
94,siberian_husky,layer4.1,0.6911764705882353,0.0030247187950434044
