,class,layer,correlation,pvalue
0,encoder.layers.encoder_layer_0,schooner,0.6352941176470589,0.00818206461633401
1,encoder.layers.encoder_layer_0,brain_coral,0.4264705882352941,0.09949911193753966
2,encoder.layers.encoder_layer_0,junco_bird,0.43529411764705883,0.09195235850572929
3,encoder.layers.encoder_layer_0,snail,-0.1411764705882353,0.6020026838819791
4,encoder.layers.encoder_layer_0,grey_whale,0.6382352941176471,0.007801138631008009
5,encoder.layers.encoder_layer_0,siberian_husky,-0.19999999999999998,0.45768790507519985
6,encoder.layers.encoder_layer_0,electric_fan,-0.10294117647058824,0.7044103818167706
7,encoder.layers.encoder_layer_0,bookcase,0.0029411764705882353,0.9913748045563624
8,encoder.layers.encoder_layer_0,fountain_pen,0.5117647058823529,0.04272344816333178
9,encoder.layers.encoder_layer_0,toaster,-0.7911764705882354,0.0002619464480824597
10,encoder.layers.encoder_layer_1,schooner,0.411764705882353,0.11303386621436724
11,encoder.layers.encoder_layer_1,brain_coral,-0.5117647058823529,0.04272344816333178
12,encoder.layers.encoder_layer_1,junco_bird,0.10294117647058824,0.7044103818167706
13,encoder.layers.encoder_layer_1,snail,-0.011764705882352941,0.9655081698956276
14,encoder.layers.encoder_layer_1,grey_whale,-0.411764705882353,0.11303386621436724
15,encoder.layers.encoder_layer_1,siberian_husky,-0.538235294117647,0.031493228205838324
16,encoder.layers.encoder_layer_1,electric_fan,-0.4617647058823529,0.07176841584053797
17,encoder.layers.encoder_layer_1,bookcase,0.40294117647058825,0.121745762952543
18,encoder.layers.encoder_layer_1,fountain_pen,0.7470588235294118,0.0008821069929846318
19,encoder.layers.encoder_layer_1,toaster,-0.5176470588235293,0.04000179295956069
20,encoder.layers.encoder_layer_2,schooner,0.29705882352941176,0.2638630146135225
21,encoder.layers.encoder_layer_2,brain_coral,-0.5970588235294118,0.014609731954981046
22,encoder.layers.encoder_layer_2,junco_bird,-0.19705882352941176,0.46446421122573867
23,encoder.layers.encoder_layer_2,snail,0.823529411764706,8.839139363842143e-05
24,encoder.layers.encoder_layer_2,grey_whale,0.28823529411764703,0.27898445973708325
25,encoder.layers.encoder_layer_2,siberian_husky,0.4382352941176471,0.08953003199187995
26,encoder.layers.encoder_layer_2,electric_fan,0.34705882352941175,0.18783442010629964
27,encoder.layers.encoder_layer_2,bookcase,0.7911764705882354,0.0002619464480824597
28,encoder.layers.encoder_layer_2,fountain_pen,0.4823529411764706,0.058458976774719576
29,encoder.layers.encoder_layer_2,toaster,-0.4647058823529412,0.06974367557375584
30,encoder.layers.encoder_layer_3,schooner,0.33529411764705885,0.20425458084551512
31,encoder.layers.encoder_layer_3,brain_coral,-0.7029411764705883,0.0023869526693009327
32,encoder.layers.encoder_layer_3,junco_bird,-0.3764705882352941,0.1506481152876309
33,encoder.layers.encoder_layer_3,snail,0.37058823529411766,0.15765046473782054
34,encoder.layers.encoder_layer_3,grey_whale,0.17352941176470588,0.5204075144487408
35,encoder.layers.encoder_layer_3,siberian_husky,0.31764705882352945,0.23057346362184541
36,encoder.layers.encoder_layer_3,electric_fan,0.2529411764705882,0.34456303133749866
37,encoder.layers.encoder_layer_3,bookcase,0.2088235294117647,0.43765851094980035
38,encoder.layers.encoder_layer_3,fountain_pen,0.4058823529411764,0.11879168453237476
39,encoder.layers.encoder_layer_3,toaster,0.13529411764705881,0.6173674089706418
40,encoder.layers.encoder_layer_4,schooner,0.05294117647058824,0.8456104411493658
41,encoder.layers.encoder_layer_4,brain_coral,-0.29411764705882354,0.268846554622893
42,encoder.layers.encoder_layer_4,junco_bird,-0.488235294117647,0.05501502977813759
43,encoder.layers.encoder_layer_4,snail,0.2529411764705882,0.34456303133749866
44,encoder.layers.encoder_layer_4,grey_whale,-0.07352941176470588,0.7866792491258565
45,encoder.layers.encoder_layer_4,siberian_husky,-0.3911764705882353,0.1340712861972552
46,encoder.layers.encoder_layer_4,electric_fan,-0.2058823529411765,0.4442846410521438
47,encoder.layers.encoder_layer_4,bookcase,-0.6823529411764706,0.0035879704117567223
48,encoder.layers.encoder_layer_4,fountain_pen,-0.4558823529411765,0.07594549116741177
49,encoder.layers.encoder_layer_4,toaster,-0.12352941176470587,0.6485420669723405
50,encoder.layers.encoder_layer_5,schooner,0.6705882352941177,0.004467208697738123
51,encoder.layers.encoder_layer_5,brain_coral,-0.01764705882352941,0.9482801500547112
52,encoder.layers.encoder_layer_5,junco_bird,0.5970588235294118,0.014609731954981046
53,encoder.layers.encoder_layer_5,snail,-0.03823529411764706,0.8881976539853073
54,encoder.layers.encoder_layer_5,grey_whale,0.5,0.04858028888702393
55,encoder.layers.encoder_layer_5,siberian_husky,0.39999999999999997,0.12475042359840012
56,encoder.layers.encoder_layer_5,electric_fan,0.10588235294117648,0.6963341050381157
57,encoder.layers.encoder_layer_5,bookcase,-0.7323529411764707,0.0012549581661522623
58,encoder.layers.encoder_layer_5,fountain_pen,0.7911764705882354,0.0002619464480824597
59,encoder.layers.encoder_layer_5,toaster,0.36764705882352944,0.1612323576755899
60,encoder.layers.encoder_layer_6,schooner,-0.1764705882352941,0.5132505967364668
61,encoder.layers.encoder_layer_6,brain_coral,-0.3558823529411765,0.1761037380915931
62,encoder.layers.encoder_layer_6,junco_bird,0.032352941176470584,0.9053195187918449
63,encoder.layers.encoder_layer_6,snail,0.2058823529411765,0.4442846410521438
