,class,layer,correlation,pvalue
0,schooner,layer1.0,-0.7088235294117646,0.002111681239254533
1,schooner,layer1.1,-0.5489331876101552,0.02765604884366154
2,schooner,layer1.2,-0.22352941176470587,0.40529834728275893
3,schooner,layer2.0,-0.3687683284457478,0.0378098986268457
4,schooner,layer2.1,-0.3379765395894428,0.058501899800589445
5,schooner,layer2.2,-0.20784457478005863,0.25366685400233974
6,schooner,layer2.3,-0.05128205128205128,0.7994744542691842
7,schooner,layer3.0,-0.7205882352941175,0.001638191163879613
8,schooner,layer3.1,-0.6647058823529411,0.004967385937481994
9,schooner,layer3.2,-0.6264705882352941,0.009413977306783632
10,schooner,layer3.3,-0.6705882352941177,0.004467208697738123
11,schooner,layer3.4,-0.7294117647058823,0.0013430786823836695
12,schooner,layer3.5,-0.8352941176470589,5.637132062814415e-05
13,schooner,layer4.0,-0.8147058823529412,0.00012130950572235612
14,schooner,layer4.1,-0.7088235294117646,0.002111681239254533
15,schooner,layer4.2,-0.6764705882352942,0.00400825239020936
16,brain_coral,layer1.0,-0.6705882352941177,0.004467208697738123
17,brain_coral,layer1.1,-0.2441176470588235,0.3622134961419501
18,brain_coral,layer1.2,0.13254800825531798,0.6245920062236772
19,brain_coral,layer2.0,-0.2529411764705882,0.34456303133749866
20,brain_coral,layer2.1,-0.12058823529411765,0.6564245147485952
21,brain_coral,layer2.2,-0.06176470588235294,0.8202418775044894
22,brain_coral,layer2.3,-0.19117647058823528,0.47816401281702825
23,brain_coral,layer3.0,-0.7323529411764707,0.0012549581661522623
24,brain_coral,layer3.1,-0.6382352941176471,0.007801138631008009
25,brain_coral,layer3.2,-0.65,0.006415706521175286
26,brain_coral,layer3.3,-0.6617647058823529,0.005233753301327506
27,brain_coral,layer3.4,-0.7441176470588236,0.0009482827857378686
28,brain_coral,layer3.5,-0.7411764705882353,0.0010184695495736751
29,brain_coral,layer4.0,-0.8117647058823528,0.00013432237477471032
30,brain_coral,layer4.1,-0.8647058823529412,1.544234049652656e-05
31,brain_coral,layer4.2,-0.7647058823529411,0.0005596762943567445
32,junco_bird,layer1.0,-0.4588235294117647,0.07383553449548107
33,junco_bird,layer1.1,-0.25588235294117645,0.33878990807124576
34,junco_bird,layer1.2,-0.1176470588235294,0.6643410791623536
35,junco_bird,layer2.0,0.02647058823529412,0.9224805705017287
36,junco_bird,layer2.1,-0.09117647058823529,0.7370049501736589
37,junco_bird,layer2.2,0.06764705882352941,0.8034203137966691
38,junco_bird,layer2.3,-0.049999999999999996,0.8540995521297436
39,junco_bird,layer3.0,-0.5342164801675237,0.03303470757115266
40,junco_bird,layer3.1,-0.5617647058823529,0.023537016474280824
41,junco_bird,layer3.2,-0.3588235294117647,0.17230386289263244
42,junco_bird,layer3.3,-0.5823529411764706,0.017932734131035355
43,junco_bird,layer3.4,-0.6058823529411764,0.012860298533367193
44,junco_bird,layer3.5,-0.6941176470588235,0.002853705903456908
45,junco_bird,layer4.0,-0.711764705882353,0.0019840432477699634
46,junco_bird,layer4.1,-0.8029411764705883,0.00018051679467984317
47,junco_bird,layer4.2,-0.8176470588235294,0.00010936308081986549
48,snail,layer1.0,-0.2647058823529412,0.3218043958686153
49,snail,layer1.1,-0.11773365954105203,0.6641075011051222
50,snail,layer1.2,-0.15588235294117647,0.5642819694728023
51,snail,layer2.0,-0.06470588235294117,0.8118214513105935
52,snail,layer2.1,-0.01764705882352941,0.9482801500547112
53,snail,layer2.2,0.055882352941176466,0.8371372217954723
54,snail,layer2.3,-0.03823529411764706,0.8881976539853073
55,snail,layer3.0,-0.4205882352941176,0.10476751392918707
56,snail,layer3.1,-0.31176470588235294,0.23980004767411284
57,snail,layer3.2,-0.1411764705882353,0.6020026838819791
58,snail,layer3.3,-0.25,0.3503914791072017
59,snail,layer3.4,-0.3588235294117647,0.17230386289263244
60,snail,layer3.5,-0.3411764705882353,0.1959326248678891
61,snail,layer4.0,-0.5588235294117647,0.02443651142450573
62,snail,layer4.1,-0.5823529411764706,0.017932734131035355
63,snail,layer4.2,-0.5970588235294118,0.014609731954981046
64,grey_whale,layer1.0,-0.6970588235294117,0.0026905894025605953
65,grey_whale,layer1.1,-0.37941176470588234,0.14722713386289268
66,grey_whale,layer1.2,-0.08529411764705883,0.7534650694747833
67,grey_whale,layer2.0,-0.4264705882352941,0.09949911193753966
68,grey_whale,layer2.1,-0.10448862284268369,0.7001574442467614
69,grey_whale,layer2.2,-0.058866829770526014,0.8285563821969936
70,grey_whale,layer2.3,0.0411764705882353,0.8796536149318311
71,grey_whale,layer3.0,-0.7352941176470589,0.0011716155350991778
72,grey_whale,layer3.1,-0.5852941176470587,0.017225286616094855
73,grey_whale,layer3.2,-0.5558823529411765,0.025362176320607922
74,grey_whale,layer3.3,-0.55,0.027293972709730593
75,grey_whale,layer3.4,-0.6558823529411765,0.005800736962231502
76,grey_whale,layer3.5,-0.6470588235294118,0.006742077007179868
77,grey_whale,layer4.0,-0.7294117647058823,0.0013430786823836695
78,grey_whale,layer4.1,-0.7529411764705882,0.0007610810731946071
79,grey_whale,layer4.2,-0.5588235294117647,0.02443651142450573
80,siberian_husky,layer1.0,-0.35000000000000003,0.18386882202619317
81,siberian_husky,layer1.1,-0.3588235294117647,0.17230386289263244
82,siberian_husky,layer1.2,-0.07352941176470588,0.7866792491258565
83,siberian_husky,layer2.0,-0.0029411764705882353,0.9913748045563624
84,siberian_husky,layer2.1,-0.0588235294117647,0.8286807500332258
85,siberian_husky,layer2.2,-0.34705882352941175,0.18783442010629964
86,siberian_husky,layer2.3,-0.06176470588235294,0.8202418775044894
87,siberian_husky,layer3.0,-0.5029411764705883,0.047063140467273036
88,siberian_husky,layer3.1,-0.4441176470588235,0.08482274417741585
89,siberian_husky,layer3.2,-0.39999999999999997,0.12475042359840012
90,siberian_husky,layer3.3,-0.4823529411764706,0.058458976774719576
91,siberian_husky,layer3.4,-0.6470588235294118,0.006742077007179868
92,siberian_husky,layer3.5,-0.7176470588235294,0.0017475350604702381
93,siberian_husky,layer4.0,-0.6970588235294117,0.0026905894025605953
94,siberian_husky,layer4.1,-0.5882352941176471,0.016539722195378158
95,siberian_husky,layer4.2,-0.4441176470588235,0.08482274417741585
96,electric_fan,layer1.0,-0.4176470588235294,0.1074740793993006
97,electric_fan,layer1.1,-0.4088235294117647,0.11588783814878352
98,electric_fan,layer1.2,-0.2060339041968411,0.44394197686911996
99,electric_fan,layer2.0,-0.31935255150510367,0.22794088317042865
100,electric_fan,layer2.1,0.0014716707442631505,0.9956841717756223
101,electric_fan,layer2.2,-0.10588235294117648,0.6963341050381157
102,electric_fan,layer2.3,-0.17941176470588235,0.5061395399904385
103,electric_fan,layer3.0,-0.4647058823529412,0.06974367557375584
