,class,layer,correlation,pvalue
0,schooner,conv_1,0.04415012232789452,0.8710278748904619
1,schooner,conv_2,-0.7192353611547644,0.0016877734751799447
2,schooner,conv_3,-0.5752237416355278,0.01974119414816873
3,schooner,conv_4,-0.24218520647564684,0.36614500610552925
4,schooner,conv_5,-0.5126721849179516,0.04229476934605106
5,schooner,dense_1,-0.4099802360117529,0.11475949713140425
6,schooner,dense_2,-0.3039593794371644,0.25239436842361107
7,brain_coral,conv_1,-0.22189737578022697,0.40882546486336546
8,brain_coral,conv_2,-0.3361227822436775,0.20306865750942021
9,brain_coral,conv_3,0.2289044784926075,0.39379682410368655
10,brain_coral,conv_4,-0.08488746876271655,0.7546067363131004
11,brain_coral,conv_5,-0.4134768326264489,0.11139532588901292
12,brain_coral,dense_1,-0.24729048275369475,0.3558096333220352
13,brain_coral,dense_2,-0.38830636322371775,0.1372034363101596
14,junco_bird,conv_1,-0.4058823529411764,0.11879168453237476
15,junco_bird,conv_2,-0.0206338013446039,0.9395404522466126
16,junco_bird,conv_3,-0.008830024465578904,0.9741089560583861
17,junco_bird,conv_4,-0.02952049618466984,0.9135783769945405
18,junco_bird,conv_5,-0.05189201430214262,0.8486368567581972
19,junco_bird,dense_1,-0.10875113068871115,0.6884859744984919
20,junco_bird,dense_2,-0.24729048275369475,0.3558096333220352
21,snail,conv_1,-0.6740252008725229,0.004194207018805517
22,snail,conv_2,-0.12067700102957835,0.656186116862598
23,snail,conv_3,0.17218547707878862,0.5236929036366568
24,snail,conv_4,0.36764705882352944,0.1612323576755899
25,snail,conv_5,-0.2323529411764706,0.38651134990798475
26,snail,dense_1,-0.023598922733765244,0.9308704128110734
27,snail,dense_2,-0.058259592603469475,0.8303008438032169
28,grey_whale,conv_1,-0.7461370673414173,0.0009024256374382668
29,grey_whale,conv_2,-0.5518765290986815,0.02666588870423162
30,grey_whale,conv_3,-0.3147058823529411,0.23515831926634445
31,grey_whale,conv_4,-0.435935671595268,0.09142004228316282
32,grey_whale,conv_5,-0.5272465217267093,0.03584305601680217
33,grey_whale,dense_1,-0.36088064248625895,0.16967876143335384
34,grey_whale,dense_2,0.08426648406178137,0.7563510696057738
35,siberian_husky,conv_1,-0.19411764705882353,0.47128972836210736
36,siberian_husky,conv_2,-0.24429734354768295,0.3618491054055738
37,siberian_husky,conv_3,-0.36176470588235293,0.16855882250388438
38,siberian_husky,conv_4,0.14591045236541328,0.5897501458303878
39,siberian_husky,conv_5,-0.19125913842789705,0.47797013482563777
40,siberian_husky,dense_1,-0.28806092877367306,0.27928844197079394
41,siberian_husky,dense_2,-0.10590175630307133,0.6962809250162443
42,electric_fan,conv_1,-0.0588235294117647,0.8286807500332258
43,electric_fan,conv_2,-0.5545746842434832,0.025782265817587385
44,electric_fan,conv_3,-0.5710082487741024,0.020875029170410644
45,electric_fan,conv_4,-0.14138454213900586,0.6014620162143022
46,electric_fan,conv_5,-0.08419580450501774,0.756549677121045
47,electric_fan,dense_1,-0.09071196109117381,0.7383009603183679
48,electric_fan,dense_2,-0.1620509308880411,0.5487674224786507
49,bookcase,conv_1,-0.06185573718581506,0.8199809789169493
50,bookcase,conv_2,-0.03679176860657876,0.8923953385946604
51,bookcase,conv_3,-0.28256078289852493,0.28897971738094475
52,bookcase,conv_4,0.044247980125809834,0.8707442428289804
53,bookcase,conv_5,0.2022430607934367,0.4525533623383088
54,bookcase,dense_1,0.0535349278570862,0.8438985980675009
55,bookcase,dense_2,-0.2876209293167132,0.2800564095993292
56,fountain_pen,conv_1,0.22941176470588234,0.39272049088161975
57,fountain_pen,conv_2,0.0014716707442631505,0.9956841717756223
58,fountain_pen,conv_3,-0.3941176470588235,0.13091285429899105
59,fountain_pen,conv_4,-0.06033850051478917,0.824331718268355
60,fountain_pen,conv_5,0.060517017178573176,0.8238195629087044
61,fountain_pen,dense_1,0.15555982337331445,0.5650982863397382
62,fountain_pen,dense_2,-0.049334023541335474,0.8560238765030764
63,toaster,conv_1,-0.28823529411764703,0.27898445973708325
64,toaster,conv_2,-0.17941176470588235,0.5061395399904385
65,toaster,conv_3,-0.6107433588692075,0.011969293146430098
66,toaster,conv_4,-0.055882352941176466,0.8371372217954723
67,toaster,conv_5,0.1828916511866806,0.4977859446263886
68,toaster,dense_1,0.029674766345519018,0.9131283344215152
69,toaster,dense_2,0.30074899185507464,0.25769097208289715
