,class,layer,correlation,pvalue
0,encoder.layers.encoder_layer_0,schooner,-0.9047839691293859,1.4744530212801034e-06
1,encoder.layers.encoder_layer_0,brain_coral,-0.9142088021411502,7.293036855447585e-07
2,encoder.layers.encoder_layer_0,junco_bird,-0.8168188610195843,0.00011262331593943768
3,encoder.layers.encoder_layer_0,snail,-0.9173504131450716,5.665010829554613e-07
4,encoder.layers.encoder_layer_0,grey_whale,-0.9016423581254642,1.834810505605838e-06
5,encoder.layers.encoder_layer_0,siberian_husky,-0.8388101380470347,4.894918817364889e-05
6,encoder.layers.encoder_layer_0,electric_fan,-0.9110671911372288,9.301048101310359e-07
7,encoder.layers.encoder_layer_0,bookcase,-0.9110671911372288,9.301048101310359e-07
8,encoder.layers.encoder_layer_0,fountain_pen,-0.7885443619842911,0.00028380310363851135
9,encoder.layers.encoder_layer_0,toaster,-0.8168188610195843,0.00011262331593943768
10,encoder.layers.encoder_layer_1,schooner,-0.8922175251136999,3.3928485095452106e-06
11,encoder.layers.encoder_layer_1,brain_coral,-0.9047839691293859,1.4744530212801034e-06
12,encoder.layers.encoder_layer_1,junco_bird,-0.8890759141097785,4.1130403765957515e-06
13,encoder.layers.encoder_layer_1,snail,-0.9079255801333073,1.1758569196571516e-06
14,encoder.layers.encoder_layer_1,grey_whale,-0.9047839691293859,1.4744530212801034e-06
15,encoder.layers.encoder_layer_1,siberian_husky,-0.8922175251136999,3.3928485095452106e-06
16,encoder.layers.encoder_layer_1,electric_fan,-0.8545181930666421,2.4952684341125818e-05
17,encoder.layers.encoder_layer_1,bookcase,-0.9047839691293859,1.4744530212801034e-06
18,encoder.layers.encoder_layer_1,fountain_pen,-0.8985007471215427,2.2669584732407336e-06
19,encoder.layers.encoder_layer_1,toaster,-0.9079255801333073,1.1758569196571516e-06
20,encoder.layers.encoder_layer_2,schooner,-0.885934303105857,4.958119953488673e-06
21,encoder.layers.encoder_layer_2,brain_coral,-0.921095157729515,4.1366951379565125e-07
22,encoder.layers.encoder_layer_2,junco_bird,-0.9110671911372288,9.301048101310359e-07
23,encoder.layers.encoder_layer_2,snail,-0.9173504131450716,5.665010829554613e-07
24,encoder.layers.encoder_layer_2,grey_whale,-0.9241654749219467,3.159432169923962e-07
25,encoder.layers.encoder_layer_2,siberian_husky,-0.9016423581254642,1.834810505605838e-06
26,encoder.layers.encoder_layer_2,electric_fan,-0.8576598040705636,2.1604752436817038e-05
27,encoder.layers.encoder_layer_2,bookcase,-0.8388101380470347,4.894918817364889e-05
28,encoder.layers.encoder_layer_2,fountain_pen,-0.8922175251136999,3.3928485095452106e-06
29,encoder.layers.encoder_layer_2,toaster,-0.9047839691293859,1.4744530212801034e-06
30,encoder.layers.encoder_layer_3,schooner,-0.8167043731868366,0.00011308030020871467
31,encoder.layers.encoder_layer_3,brain_coral,-0.7703915062297477,0.00047941953922749867
32,encoder.layers.encoder_layer_3,junco_bird,-0.8504778623035855,2.9888259196556046e-05
33,encoder.layers.encoder_layer_3,snail,-0.8733678590901709,9.953795444696654e-06
34,encoder.layers.encoder_layer_3,grey_whale,-0.869653488763196,1.2061829606911212e-05
35,encoder.layers.encoder_layer_3,siberian_husky,-0.885934303105857,4.958119953488673e-06
36,encoder.layers.encoder_layer_3,electric_fan,-0.8259153247641318,8.090059616345996e-05
37,encoder.layers.encoder_layer_3,bookcase,-0.8000219487770458,0.0001984309000640197
38,encoder.layers.encoder_layer_3,fountain_pen,-0.7708192252151346,0.0004737877625785966
39,encoder.layers.encoder_layer_3,toaster,-0.879651081098014,7.0926994520813575e-06
40,encoder.layers.encoder_layer_4,schooner,-0.7637971162725751,0.0005734728194582663
41,encoder.layers.encoder_layer_4,brain_coral,-0.7235294117647059,0.001534481189823956
42,encoder.layers.encoder_layer_4,junco_bird,-0.818001564616349,0.00010799177521142816
43,encoder.layers.encoder_layer_4,snail,-0.8504778623035855,2.9888259196556046e-05
44,encoder.layers.encoder_layer_4,grey_whale,-0.65,0.006415706521175286
