,class,layer,tile,decoding_accuracy_delta,ablation_impact,cka,procrustes,pwcca,mean_sq_cca_corr,mean_cca_corr
1318,aircraft_carrier,conv_5,11,-0.0252157874206714,0.14,0.0012205243110656,0.0014796257019042,0.0003100971382873,0.9986971933776312,0.9991484253369602
1319,aircraft_carrier,conv_5,12,-0.0136125670236068,0.56,0.0001385807991027,0.0003025531768798,0.0003018433481073,0.998721072359258,0.9991603738007996
1320,aircraft_carrier,conv_5,13,-0.012846288829832,0.38,0.0010029673576354,0.0011730194091796,0.0003075095685585,0.9987045892071696,0.999152126023965
1321,aircraft_carrier,conv_5,14,0.0001765765069338,8.48,0.0024613142013549,0.0025250911712646,0.0003117546670398,0.9986923316330416,0.9991459924554034
1322,aircraft_carrier,conv_5,15,0.0451806105416802,105.82,0.0234488248825073,0.0128288269042968,0.0003197322583684,0.99867107885034,0.9991353577271328
1323,aircraft_carrier,dense_1,0,0.0023701684340035,0.0,0.0019389986991882,0.0048692226409912,0.0379269013009416,0.8404400914938673,0.9105111530574588
1324,aircraft_carrier,dense_1,1,0.002911116607407,0.14,0.0030286908149719,0.0068538188934326,0.0383256785500565,0.8395238009775041,0.909973785233785
1325,aircraft_carrier,dense_1,2,0.0014904998148622,0.0,0.0043616890907287,0.0091162919998168,0.0386919322849638,0.8388117425233439,0.9095685389062064
1326,aircraft_carrier,dense_1,3,-0.003736170634923,0.06,0.0102789402008056,0.0141842365264892,0.0391172687093229,0.8381100019663776,0.9091651433739516
1327,aircraft_carrier,dense_1,4,0.0006777755905217,0.0,0.0009325742721557,0.0024400949478149,0.0371738035558727,0.842582273881611,0.9118134340570124
1328,aircraft_carrier,dense_1,5,-0.0100860775387138,0.0,0.0008912086486816,0.0032582283020019,0.0375470116419537,0.8413796462039929,0.91107232005504
1329,aircraft_carrier,dense_1,6,-0.0032598681540106,0.0,0.0013834834098815,0.0048487186431884,0.0379848283969613,0.8403147663941556,0.9104469790880412
1330,aircraft_carrier,dense_1,7,-0.0062575902679025,0.0,0.0035562515258789,0.0084638595581054,0.0385943311814244,0.8390135402039017,0.9096913817941096
1331,aircraft_carrier,dense_1,8,-0.0078282023632062,0.0,0.000238299369812,0.0011889934539794,0.0366459129181226,0.8443136613106144,0.9128824873502752
1332,aircraft_carrier,dense_1,9,-0.0098806036950324,0.0,0.0007646083831787,0.0030075311660766,0.0374733470344033,0.8416129565004269,0.911213961440903
1333,aircraft_carrier,dense_1,10,-0.0091275616903661,0.6,0.0014287829399108,0.0048995018005371,0.0379949510899665,0.8402731666369883,0.910425469356596
1334,aircraft_carrier,dense_1,11,-0.0060528955218143,0.0,0.0041679143905639,0.0090593099594116,0.0386620378953801,0.8388703870678562,0.9096062246846688
1335,aircraft_carrier,dense_1,12,-0.0031238217786563,1.66,0.0008667707443237,0.0030720233917236,0.0374374136185295,0.8418007517136155,0.9113419847620892
1336,aircraft_carrier,dense_1,13,-0.0019681940235991,4.8,0.0018503665924072,0.0053660869598388,0.038058428851465,0.8401439234111325,0.9103451070318722
1337,aircraft_carrier,dense_1,14,-0.0022400098066844,15.3,0.0032204985618591,0.0076682567596435,0.0384677883031646,0.8392482364463305,0.9098228482247758
1338,aircraft_carrier,dense_1,15,0.027540417867597,59.42,0.0085110068321228,0.0123897790908813,0.0388668819556345,0.8385719607985784,0.909437568885979
1339,aircraft_carrier,dense_2,0,-0.0061226161359142,0.0,0.0011719465255737,0.0038526058197021,0.2870120156434208,0.2437319130329497,0.4126803473410156
1340,aircraft_carrier,dense_2,1,-0.000779385467986,0.0,0.0019494891166687,0.0047751665115356,0.2879543845120744,0.2429844385748531,0.4119594562053784
1341,aircraft_carrier,dense_2,2,-0.0072995685302504,0.0,0.003225028514862,0.0058457851409912,0.2887710707730515,0.2424209122033265,0.4114189408918207
1342,aircraft_carrier,dense_2,3,0.0010382081984448,0.0,0.0070878267288208,0.0082433223724365,0.289802871467306,0.2417598751693455,0.4108279516996636
1343,aircraft_carrier,dense_2,4,-0.0121535505239857,0.0,0.0003057718276977,0.0019491910934448,0.2844082356094813,0.2458457685564476,0.414942606289734
1344,aircraft_carrier,dense_2,5,-0.0076267523906634,0.0,0.0005483031272888,0.002710223197937,0.285640792436842,0.2447734459914314,0.4137217507436198
1345,aircraft_carrier,dense_2,6,-0.0062533089714378,0.0,0.0008380413055419,0.0035151243209838,0.2867822291242689,0.2438683842825316,0.4127771322914339
1346,aircraft_carrier,dense_2,7,-0.0057306036000781,0.0,0.0017153620719909,0.0050457715988159,0.2883720439407318,0.2426891189530331,0.4116650170688279
1347,aircraft_carrier,dense_2,8,-0.0150515082719865,0.0,0.0001423954963684,0.0010867118835449,0.2826457235040114,0.2474622798219711,0.4168783768424825
1348,aircraft_carrier,dense_2,9,-0.0088055701143634,0.14,0.0002928972244262,0.0019116401672363,0.2843801477592228,0.2458773168823238,0.4149484601210673
1349,aircraft_carrier,dense_2,10,-0.0069070682650846,0.0,0.0007031559944152,0.0031198263168334,0.2862844279493678,0.2442783484593729,0.413200454735689
1350,aircraft_carrier,dense_2,11,-0.0061879459242337,0.0,0.0018921494483947,0.0051891803741455,0.2884718998404973,0.2425971541622124,0.4115301077769511
1351,aircraft_carrier,dense_2,12,-0.0053387822336956,2.8,0.0006372928619384,0.0027099847793579,0.2854983045577743,0.2449476838864389,0.4139407012137058
1352,aircraft_carrier,dense_2,13,-0.0012343285641254,3.06,0.0012006759643554,0.004127025604248,0.2873909414369082,0.2433903032614868,0.412288479319329
1353,aircraft_carrier,dense_2,14,0.0064054444540923,14.76,0.0017532706260681,0.0050288438796997,0.2882858592507934,0.2427545672978517,0.4116758052988318
1354,aircraft_carrier,dense_2,15,0.0392157756229792,142.78,0.0070831179618835,0.0083688497543334,0.2893965197995906,0.2420396680675675,0.4110711965354522
1355,bubble,conv_1,0,0.0006728593960199,0.3,-1.0251998901367188e-05,5.435943603515625e-05,1.8732510509433808e-06,0.99959416966208,0.999597228549774
1356,bubble,conv_1,1,-0.0015972439232779,1.06,0.0003500580787658,0.0002429485321044,1.9018451645758103e-06,0.9995940639571308,0.9995971751041052
1357,bubble,conv_1,2,-0.0024154942415637,2.66,0.0073898434638977,0.0022418498992919,1.9475017351000545e-06,0.9995939204364448,0.9995971021944854
1358,bubble,conv_1,3,-0.0018461352679263,2.48,0.0547329187393188,0.0177767276763916,2.0392075319453085e-06,0.9995936774627292,0.9995969467708478
1359,bubble,conv_1,4,-0.0034847744521766,0.08,-6.878376007080078e-05,6.9141387939453125e-06,1.8531178314074024e-06,0.9995942280377244,0.9995972580348902
1360,bubble,conv_1,5,-0.0041988263451711,0.18,-5.364418029785156e-05,-5.245208740234375e-06,1.85953605769118e-06,0.9995941936184256,0.9995972406472652
1361,bubble,conv_1,6,-0.0046992969658666,0.54,-1.9073486328125e-05,5.364418029785156e-05,1.8736249858264389e-06,0.9995941509486576,0.9995972189736207
1362,bubble,conv_1,7,-0.0030567807587563,0.82,0.0005367994308471,0.0005538463592529,1.934100888445478e-06,0.9995939719787246,0.9995971244274332
1363,bubble,conv_1,8,-0.0053076150597397,0.4,-6.449222564697266e-05,-8.58306884765625e-06,1.8515000154151195e-06,0.9995942157886972,0.9995972518729032
1364,bubble,conv_1,9,-0.0045562480438731,0.44,-5.352497100830078e-05,5.7220458984375e-06,1.858722884606756e-06,0.9995941936382868,0.9995972406011336
1365,bubble,conv_1,10,-0.0029498326031244,0.12,8.106231689453125e-06,7.987022399902344e-05,1.881202497444612e-06,0.9995941366582092,0.9995972116708812
1366,bubble,conv_1,11,-0.0046635250271406,0.72,0.0009296536445617,0.0007567405700683,1.936692492487957e-06,0.9995939516554708,0.9995971130513188
1367,bubble,conv_1,12,0.0026509762479774,0.74,-4.374980926513672e-05,1.8596649169921875e-05,1.8630563635158024e-06,0.9995941851338668,0.9995972363210786
1368,bubble,conv_1,13,-0.0019172947158586,0.94,0.0001421570777893,0.0001890659332275,1.8877016655372003e-06,0.9995940955090798,0.9995971908369342
1369,bubble,conv_1,14,-0.0027716786433894,3.26,0.0023786425590515,0.0008134841918945,1.929043989767898e-06,0.99959397492615,0.9995971289855
1370,bubble,conv_1,15,-0.0034134248246263,12.14,0.0417452454566955,0.0183260440826416,2.1786995904049533e-06,0.9995932878718512,0.9995967655092348
1371,bubble,conv_2,0,0.0036827866485437,0.14,0.0001093745231628,0.0003290176391601,7.872811876552532e-05,0.9993865173303168,0.9994932556433964
1372,bubble,conv_2,1,0.0009940953733151,0.08,0.000395655632019,0.0007126331329345,7.956046478385659e-05,0.9993842289109212,0.9994921112408084
1373,bubble,conv_2,2,0.0015613346838923,0.04,0.0020166039466857,0.0018403530120849,8.045611996221336e-05,0.9993818837684432,0.9994909384676522
1374,bubble,conv_2,3,-0.0019227233255593,9.44,0.0450429320335388,0.0142443180084228,8.120604038164281e-05,0.999380420855361,0.999490205105842
1375,bubble,conv_2,4,-0.0007824767246346,0.08,-4.649162292480469e-05,2.0742416381835938e-05,7.717740477097834e-05,0.9993907733396016,0.9994953839926588
1376,bubble,conv_2,5,-0.0016730610602359,0.18,3.767013549804688e-05,0.000185489654541,7.847891087198189e-05,0.9993871771941204,0.9994935856312736
1377,bubble,conv_2,6,7.106512751853256e-05,0.06,0.0001435279846191,0.0003552436828613,7.933777348578808e-05,0.999384850221377,0.9994924219547322
1378,bubble,conv_2,7,-0.0014948043020409,0.3,0.0007310509681701,0.000800609588623,8.049147367183984e-05,0.9993818874147564,0.999490940102657
1379,bubble,conv_2,8,-0.00021327734002,0.98,-2.300739288330078e-05,7.367134094238281e-05,7.77829828251253e-05,0.9993891081406512,0.999494551261012
1380,bubble,conv_2,9,-0.0010316636994107,0.34,7.140636444091797e-05,0.0002224445343017,7.876853783672644e-05,0.9993864108043458,0.9994932023763092
1381,bubble,conv_2,10,-0.0004266340359138,0.36,0.0002177953720092,0.0004229545593261,7.954459514136758e-05,0.9993843032650032,0.9994921484342284
1382,bubble,conv_2,11,0.0001066096392516,0.2,0.000895082950592,0.0009124279022216,8.060906635498633e-05,0.999381591061064,0.9994907918640892
1383,bubble,conv_2,12,0.0025170712708953,0.5,9.441375732421876e-05,0.0002646446228027,7.860775913726137e-05,0.9993868778963256,0.9994934359624144
1384,bubble,conv_2,13,0.002941266260928,1.24,0.0003404021263122,0.0005581378936767,7.95501291773748e-05,0.9993843572447014,0.9994921754325936
1385,bubble,conv_2,14,0.0029059290840985,2.0,0.0008255243301391,0.0010771751403808,8.038306330360179e-05,0.9993822261639028,0.9994911097204408
1386,bubble,conv_2,15,0.0032591918487057,8.92,0.0064328908920288,0.0044410228729248,8.143069973742811e-05,0.999379719707672,0.9994898557988118
1387,bubble,conv_3,0,0.0035179410793619,0.28,0.0004405975341796,0.0006594657897949,0.0002702654803519,0.9986907167374984,0.9991451897184244
1388,bubble,conv_3,1,0.000734773496351,0.56,0.0010839104652404,0.0011506080627441,0.0002725855843404,0.9986834249506686,0.9991415413446076
1389,bubble,conv_3,2,0.0028967054615823,0.64,0.0018525123596191,0.0015864372253417,0.0002735722169429,0.998680830717117,0.9991402435005252
1390,bubble,conv_3,3,-0.0017309319381589,0.08,0.0029055476188659,0.0022878646850585,0.0002729829153992,0.9986843784463116,0.9991420189209872
1391,bubble,conv_3,4,-0.0030235240480899,0.2,1.2695789337158205e-05,0.0001397132873535,0.0002656706048385,0.9987063523816172,0.9991530136172048
1392,bubble,conv_3,5,-0.00254303494639,0.26,0.0002086758613586,0.0004029273986816,0.0002697658631589,0.9986926642284212,0.9991461644357004
1393,bubble,conv_3,6,-0.0028386465741156,0.82,0.0003713369369506,0.0006685256958007,0.0002717686128159,0.9986865309649092,0.9991430957296789
1394,bubble,conv_3,7,-0.0059898257462827,0.3,0.000836968421936,0.0010128021240234,0.0002725653895095,0.9986852533427788,0.9991424567105254
1395,bubble,conv_3,8,-0.0021737286839644,0.34,2.5272369384765625e-05,0.0001666545867919,0.0002663126339732,0.9987043672012238,0.9991520203613607
1396,bubble,conv_3,9,-0.0053581236298959,0.64,0.0002010464668273,0.0004105567932128,0.0002698099600515,0.9986929003555896,0.9991462827442368
1397,bubble,conv_3,10,-0.0048384408670484,0.76,0.0002977848052978,0.0006392002105712,0.0002719239986823,0.9986862999073048,0.9991429801949082
1398,bubble,conv_3,11,-0.0020260793032353,0.26,0.0010104179382324,0.0010900497436523,0.000272546780384,0.998685683806146,0.9991426721600994
1399,bubble,conv_3,12,0.00333531138519,2.3,0.000334084033966,0.0004999637603759,0.0002693018986295,0.9986946613940308,0.9991471639479664
1400,bubble,conv_3,13,0.0005511875996021,4.32,0.0006392002105712,0.000908613204956,0.0002721070068111,0.9986858682167084,0.9991427642471143
1401,bubble,conv_3,14,0.0017618861737325,9.68,0.0011051893234252,0.0012481212615966,0.000273119165181,0.998683103189402,0.9991413808512656
1402,bubble,conv_3,15,0.0016885746668263,10.66,0.0038282871246337,0.0025315284729003,0.0002729927080035,0.998685015673214,0.9991423379011994
1403,bubble,conv_4,0,0.0102401449223525,0.34,0.0003525018692016,0.0006921291351318,0.0001589324841907,0.9990879407460574,0.999343920830664
1404,bubble,conv_4,1,0.0048227854589013,0.0,0.0007553696632385,0.0011842250823974,0.0001604875613712,0.9990832116459212,0.999341555316512
1405,bubble,conv_4,2,-0.0006869907934606,0.08,0.0011975765228271,0.0014996528625488,0.0001607171709012,0.9990829415968812,0.9993414202715456
1406,bubble,conv_4,3,0.0044067795247494,1.02,0.0067073702812194,0.0031070709228515,0.0001593802962391,0.9990882000187312,0.9993440503026484
1407,bubble,conv_4,4,-0.0001143927854707,0.14,1.2814998626708984e-05,0.0001616477966308,0.0001563453933832,0.9990964789489724,0.999348191777767
1408,bubble,conv_4,5,-0.0045574867999271,0.06,0.0001518130302429,0.0004312992095947,0.0001587090173581,0.9990887544774576,0.9993443279020694
1409,bubble,conv_4,6,-0.0012982821440022,0.0,0.0003746747970581,0.0006880760192871,0.000159828688055,0.9990853871406704,0.9993426435748662
1410,bubble,conv_4,7,-0.002484747531086,0.2,0.0009807348251342,0.001002550125122,0.0001593952283254,0.9990876683152,0.9993437845340348
1411,bubble,conv_4,8,-0.002752967291305,0.62,4.875659942626953e-05,0.000218391418457,0.00015674960206,0.999095237531868,0.9993475708297792
1412,bubble,conv_4,9,-0.0001906860634727,0.06,0.0001797080039978,0.0004284381866455,0.0001587560216321,0.9990887093615411,0.9993443053717262
1413,bubble,conv_4,10,-0.0035968860435829,0.94,0.0003300905227661,0.0006659030914306,0.0001597374184576,0.9990857952406204,0.9993428477295878
1414,bubble,conv_4,11,-0.0009925338910665,1.58,0.0010020732879638,0.0010242462158203,0.0001593312825397,0.9990878934802638,0.9993438971766176
1415,bubble,conv_4,12,0.0085154709024943,6.62,0.0003466010093688,0.0005416870117187,0.0001581228242329,0.999090903014648,0.9993454027048184
1416,bubble,conv_4,13,0.009453523037797,3.52,0.0006424188613891,0.0008046627044677,0.0001595021292217,0.9990866083574076,0.9993432544813222
1417,bubble,conv_4,14,0.0063330483071347,11.12,0.0010316371917724,0.0011591911315917,0.0001600395787041,0.9990853046832724,0.9993426023860325
1418,bubble,conv_4,15,0.0075005699226989,20.1,0.0031687021255493,0.0022399425506591,0.0001596154449982,0.9990874777276192,0.9993436890556276
1419,bubble,conv_5,0,0.0071171257666591,0.04,0.0005333423614501,0.0007462501525878,0.0003052219939547,0.9987106784882992,0.9991551725697148
1420,bubble,conv_5,1,-0.0003377381107605,0.0,0.0017272233963012,0.0018901824951171,0.0003103445302493,0.9986958962390696,0.9991477758896232
1421,bubble,conv_5,2,-0.0011640549136815,0.0,0.0035242438316345,0.0032641887664794,0.0003139306579238,0.9986858557293344,0.9991427518769193
1422,bubble,conv_5,3,-0.0038394566998216,2.46,0.0317160487174987,0.0146663188934326,0.0003202640833268,0.9986697616434626,0.9991346988133188
1423,bubble,conv_5,4,-0.0023305642798501,0.02,-2.920627593994141e-05,4.076957702636719e-05,0.0002982335599838,0.9987315938620422,0.9991656385227028
1424,bubble,conv_5,5,-0.0050117073870373,0.04,6.335973739624023e-05,0.0001964569091796,0.0003011935454432,0.9987227005813516,0.9991611884033856
1425,bubble,conv_5,6,-0.0072117143259314,0.02,0.0002911686897277,0.0005481243133544,0.0003054179132099,0.9987102502266328,0.99915495843533
1426,bubble,conv_5,7,-0.0064900640160342,0.04,0.0015756487846374,0.0018444061279296,0.0003119070614562,0.9986918849535332,0.9991457690765246
1427,bubble,conv_5,8,-0.0054282826472217,0.26,5.602836608886719e-06,9.202957153320312e-05,0.0002992772661731,0.9987285396532232,0.9991641102750232
1428,bubble,conv_5,9,-0.0054282589670504,0.2,0.0001315474510192,0.0003111362457275,0.000302861959071,0.9987179842822196,0.9991588285739786
1429,bubble,conv_5,10,-0.0086959820359349,0.1,0.0004969239234924,0.0008172988891601,0.0003072073716939,0.9987054132827836,0.9991525383819504
1430,bubble,conv_5,11,-0.0049359634714063,0.14,0.0022141933441162,0.0023567676544189,0.0003129193181485,0.9986895226828884,0.9991445872888448
1431,bubble,conv_5,12,0.0071171609028726,0.9,0.00026535987854,0.0004582405090332,0.0003031132573055,0.99871772092101,0.9991586970380252
1432,bubble,conv_5,13,0.0061537957091928,1.12,0.0008752346038818,0.0011789798736572,0.0003081088523994,0.998703556284546,0.9991516095363172
1433,bubble,conv_5,14,0.0051887743435229,3.9,0.0027512907981872,0.002547264099121,0.0003120799743001,0.998692581718232,0.9991461183196996
1434,bubble,conv_5,15,0.0085219448383796,27.5,0.0206353068351745,0.0128841400146484,0.0003205611138026,0.9986711598315652,0.999135399903344
1435,bubble,dense_1,0,0.0153011772970341,0.0,0.0010423064231872,0.0036669969558715,0.0376965063520018,0.840936583734741,0.9108010050093972
1436,bubble,dense_1,1,0.0026707634087842,0.0,0.0022619366645812,0.0058636665344238,0.038183182074749,0.8398149308380962,0.910150486818593
1437,bubble,dense_1,2,0.0044160967091371,0.0,0.0035313367843627,0.0080149173736572,0.0385712792157271,0.8390150225738205,0.9096828591658648
1438,bubble,dense_1,3,0.0032822591057634,0.24,0.0088878273963928,0.013308048248291,0.0390438239060543,0.8382192304299758,0.9092298105765664
1439,bubble,dense_1,4,0.0054174646084711,0.0,0.0002599358558654,0.0014152526855468,0.0368184880498122,0.8436403548226417,0.912455794827566
1440,bubble,dense_1,5,-0.0019335041316838,0.0,0.0007284879684448,0.0031810998916625,0.0375608154488181,0.8413127500025134,0.9110315894404092
1441,bubble,dense_1,6,-0.002638090078331,0.0,0.0015362501144409,0.0051004886627197,0.0380613966056015,0.8401020691533475,0.9103185399259104
1442,bubble,dense_1,7,-0.0061725988935401,0.18,0.0041717886924743,0.009164810180664,0.0386617614615742,0.8388973956314232,0.909619666950389
1443,bubble,dense_1,8,-0.0091922843642637,0.0,0.0002611279487609,0.0014348030090332,0.0368050249319722,0.8437061568733479,0.9125014761451588
1444,bubble,dense_1,9,-0.0019335306224285,0.0,0.0007864236831665,0.0031855106353759,0.0375487375483072,0.8414238156950284,0.9111054956472776
1445,bubble,dense_1,10,-0.0018454779924153,0.0,0.001534879207611,0.0051524639129638,0.0380703591842181,0.8401054536684752,0.9103234729288718
1446,bubble,dense_1,11,-0.0088807710565932,0.2,0.0041409134864807,0.0092530250549316,0.0387055864024318,0.8387313612110767,0.9095083547141096
1447,bubble,dense_1,12,-0.002550022683584,1.04,0.0010662674903869,0.0032752752304077,0.0374751649378349,0.8417128424004126,0.9112863024567628
1448,bubble,dense_1,13,0.0048517861317457,1.34,0.0022304058074951,0.0058543682098388,0.0381491135969535,0.8399630724653816,0.9102425060133637
1449,bubble,dense_1,14,0.0100551374306507,4.86,0.0037986636161804,0.0081948041915893,0.0385239074597519,0.8392062689939583,0.9098048333341546
1450,bubble,dense_1,15,0.0342737723062975,46.6,0.0107926130294799,0.0142172574996948,0.0390700036661064,0.8382597464456805,0.909255653762816
1451,bubble,dense_2,0,0.0102184053690475,0.0,0.0008506774902343,0.0030694007873535,0.2860216050990358,0.2445038884121233,0.4134502932840553
1452,bubble,dense_2,1,0.0066132845403604,0.0,0.0018074512481689,0.0043636560440063,0.2875394775391384,0.2433014399419244,0.4122231629023562
1453,bubble,dense_2,2,0.0085107406943679,0.0,0.0024476647377014,0.0053291320800781,0.288460043379419,0.2426315920632338,0.4115491090682588
1454,bubble,dense_2,3,0.00573215876644,0.06,0.0053549408912658,0.0079140663146972,0.2899854928057339,0.2416225502536537,0.4106614045770271
1455,bubble,dense_2,4,0.0062424628487687,0.0,0.0002813339233398,0.0015223026275634,0.2835097480485865,0.2466546265868064,0.4158632522408236
1456,bubble,dense_2,5,-4.67995271933308e-05,0.0,0.0004915595054626,0.0024745464324951,0.285362512537366,0.2450141238049017,0.4139512337240295
1457,bubble,dense_2,6,0.0009354137305347,0.0,0.0009225606918334,0.003584861755371,0.2868766038378766,0.2437897571564525,0.4126906039262277
1458,bubble,dense_2,7,-0.0067257136561387,0.0,0.0021899938583374,0.005621314048767,0.2888578598060193,0.242313112342957,0.4112602251733346
1459,bubble,dense_2,8,-0.0073404258564476,0.02,0.0001284480094909,0.0011391639709472,0.2829135912440148,0.2471775925711436,0.4164904330414651
1460,bubble,dense_2,9,-0.007340472950875,0.0,0.000435471534729,0.0023391246795654,0.2851441163441276,0.2452085086989209,0.4141960248582029
1461,bubble,dense_2,10,-0.0014992306528885,0.02,0.000771164894104,0.0034267902374267,0.286690472613879,0.2439144280494777,0.4128335720378303
1462,bubble,dense_2,11,0.0009821573169027,0.42,0.0020651817321777,0.0058450698852539,0.2891940342062643,0.2420893112759133,0.4110504529949517
1463,bubble,dense_2,12,0.0122436013050915,0.2,0.000516653060913,0.0023298263549804,0.2849261425234152,0.2454219502292688,0.4144860909601832
1464,bubble,dense_2,13,0.0130702919496858,2.74,0.0010845065116882,0.0038458108901977,0.2871124262220665,0.2436445342959246,0.4125966786380453
1465,bubble,dense_2,14,0.0198286310908971,8.0,0.0018675923347473,0.005102515220642,0.2883442297617294,0.2427414050990374,0.4117267965365869
1466,bubble,dense_2,15,0.0408824939041366,40.96,0.0064533352851867,0.0088114738464355,0.2903375177850154,0.2414339511852342,0.4105453831932433
1467,jellyfish,conv_1,0,0.0106985712556035,0.98,0.0003464818000793,0.0003836154937744,1.9102787641722685e-06,0.9995940278470916,0.9995971567527108
1468,jellyfish,conv_1,1,-0.000755847503987,1.84,0.001604676246643,0.0009191036224365,1.955927121044532e-06,0.999593905797424,0.9995970941677482
1469,jellyfish,conv_1,2,0.0013585771919247,4.7,0.0194198489189147,0.0073652267456054,2.065170646936565e-06,0.999593569862194,0.999596920797658
1470,jellyfish,conv_1,3,-0.0130590425591305,39.56,0.0554081201553344,0.0272905826568603,2.1808272627765746e-06,0.9995933026247484,0.9995967618830668
1471,jellyfish,conv_1,4,0.0044185849357752,0.02,-3.874301910400391e-05,1.8596649169921875e-05,1.8709783111692249e-06,0.9995941749806352,0.9995972312536296
1472,jellyfish,conv_1,5,0.0059688098150695,0.74,1.3053417205810549e-05,7.772445678710938e-05,1.874167212867484e-06,0.9995941425252276,0.999597214702154
1473,jellyfish,conv_1,6,-0.0013610761025134,0.44,0.0001314878463745,0.0001718997955322,1.896420697033996e-06,0.9995940728607274,0.9995971794676796
1474,jellyfish,conv_1,7,-0.0056118265870799,1.62,0.0018717646598815,0.0008370876312255,1.9436505072079058e-06,0.9995939365283576,0.9995971086998776
1475,jellyfish,conv_1,8,0.0020620225075071,0.36,-6.42538070678711e-05,-5.7220458984375e-06,1.850187039131868e-06,0.9995942218979864,0.9995972549364072
1476,jellyfish,conv_1,9,-0.0019163124043665,0.48,-5.185604095458984e-05,4.529953002929688e-06,1.8568529207563245e-06,0.9995941963984686,0.9995972420449434
1477,jellyfish,conv_1,10,-0.0058148489696242,0.44,-4.601478576660156e-05,2.3365020751953125e-05,1.8623762878533512e-06,0.9995941810187212,0.9995972342171594
1478,jellyfish,conv_1,11,-0.0023709254476034,0.28,0.0006648898124694,0.0003468990325927,1.9087541792695006e-06,0.99959405932641,0.99959717171093
1479,jellyfish,conv_1,12,-0.0252570378257717,1.1,-6.854534149169922e-05,8.106231689453125e-06,1.8470527524128144e-06,0.9995942300086224,0.9995972590201988
1480,jellyfish,conv_1,13,0.0082628590141738,0.86,2.5510787963867188e-05,5.14984130859375e-05,1.8682563800442864e-06,0.9995941813001702,0.9995972344258284
1481,jellyfish,conv_1,14,0.0149537528930373,6.32,0.0005221962928771,0.0003759860992431,1.891528345510096e-06,0.9995941146703048,0.9995972005658657
1482,jellyfish,conv_1,15,0.0372413987379739,7.38,0.0475628972053527,0.0146498680114746,1.9035997429472928e-06,0.9995940574241352,0.9995971480459868
1483,jellyfish,conv_2,0,0.0152263881523282,0.06,0.0002777576446533,0.0005223751068115,7.923902812145833e-05,0.9993851318573904,0.9994925628003356
1484,jellyfish,conv_2,1,-0.0037551688084143,0.14,0.000886857509613,0.0010786056518554,8.020440133305051e-05,0.9993826032215984,0.9994912982748528
1485,jellyfish,conv_2,2,-0.0036025553171178,0.18,0.0040856003761291,0.0027346611022949,8.092937112547105e-05,0.9993807898148452,0.9994903914076542
1486,jellyfish,conv_2,3,0.0116490375891985,5.0,0.0555917024612426,0.0165109634399414,8.183243927850636e-05,0.9993788318296176,0.9994894097637528
1487,jellyfish,conv_2,4,-0.010655295393863,0.0,7.033348083496094e-06,0.0001380443572998,7.819593668978442e-05,0.999387941762462,0.9994939679770845
1488,jellyfish,conv_2,5,-0.0210487603976646,0.08,9.614229202270508e-05,0.0003008842468261,7.897102500808995e-05,0.9993858456115152,0.9994929197326392
1489,jellyfish,conv_2,6,-0.0193843824252945,0.3,0.0002403855323791,0.0005052089691162,7.966711946749694e-05,0.9993839418174212,0.9994919676795864
1490,jellyfish,conv_2,7,-0.0247547389062711,0.44,0.0008889436721801,0.0010230541229248,8.071864377656723e-05,0.9993812904082666,0.99949064162436
1491,jellyfish,conv_2,8,-0.0202680745056355,1.02,-4.6253204345703125e-05,2.002716064453125e-05,7.717982309707327e-05,0.9993907716497584,0.9994953831478331
1492,jellyfish,conv_2,9,-0.0175163521954091,0.44,4.26173210144043e-05,0.0001957416534423,7.847285800266501e-05,0.9993871924151568,0.99949359324305
1493,jellyfish,conv_2,10,-0.0181385228550476,0.4,0.0001640319824218,0.0003976821899414,7.933843299368082e-05,0.99938485042404,0.9994924220550876
1494,jellyfish,conv_2,11,-0.0158598195096919,0.58,0.0009872913360595,0.0010788440704345,8.06071852025303e-05,0.9993815815923824,0.99949078722693
1495,jellyfish,conv_2,12,0.0098037140450341,1.74,3.516674041748047e-06,0.000131607055664,7.79524055627423e-05,0.9993886547446924,0.99949432452397
1496,jellyfish,conv_2,13,0.0003541796481469,0.82,0.0002157092094421,0.0004956722259521,7.914333433411969e-05,0.9993854211297504,0.999492707452316
1497,jellyfish,conv_2,14,0.0053958193485547,3.2,0.0007582306861877,0.0011599063873291,7.985556488676604e-05,0.9993835538076166,0.9994917736339324
1498,jellyfish,conv_2,15,0.0550194386789599,10.32,0.0186314582824707,0.0075929164886474,8.017029389884023e-05,0.9993830076263974,0.9994915002968678
1499,jellyfish,conv_3,0,0.0216776332633271,0.16,0.0013957023620605,0.0010201930999755,0.0002707864022142,0.9986895708232156,0.9991446167467029
1500,jellyfish,conv_3,1,0.0202583353935607,0.48,0.0010846853256225,0.0012071132659912,0.0002727155699631,0.9986838838560048,0.9991417713157592
1501,jellyfish,conv_3,2,0.0037718752862631,0.12,0.001331090927124,0.0015139579772949,0.0002733426271716,0.9986827047242604,0.9991411815482332
1502,jellyfish,conv_3,3,0.0156671119256803,0.2,0.0052368640899658,0.0031797885894775,0.0002728289290943,0.9986859342121528,0.999142797448373
1503,jellyfish,conv_3,4,-0.0064541616437436,0.28,0.0001537799835205,0.0003323554992675,0.0002684054164464,0.998697257937472,0.9991484629997816
